iteration,result
2246,89.84620727959258
2247,89.81202214736504
2248,90.44870698598764
2249,91.23823143226399
2250,90.09392230986165
2251,91.3228110466173
2252,90.43524808051956
2253,90.30651890423259
2254,89.96523204618597
2255,90.64223452709525
2256,91.23400480777654
2257,89.98206733096585
2258,89.32524957656715
2259,90.23030459902834
2260,90.53404061914256
2261,90.91540110870476
2262,91.22778717390376
2263,89.78124811093966
2264,90.43325401158836
2265,91.96565141124638
2266,89.60947952535312
2267,90.55597041766478
2268,90.47264410278908
2269,90.21118968999158
2270,91.22260697192885
2271,90.37833036651409
2272,90.43876517366434
2273,90.29548808063514
2274,89.56691441442737
2275,90.14966693748484
2276,90.85584205067457
2277,90.70569465227271
2278,90.44149400887896
2279,90.89161339636478
2280,89.38119580978321
2281,90.12430186010485
2282,91.08314914996095
2283,90.03990757314062
2284,89.98596171745922
2285,90.68416230438899
2286,91.17713165987318
2287,90.11360644374079
2288,89.865839724756
2289,91.04009124181385
2290,91.10951641298543
2291,91.27595922259684
2292,90.67683300241866
2293,90.15795566769417
2294,90.07765952775671
2295,90.75518055883241
2296,90.97825539012328
2297,91.21163914091527
2298,90.64892506156708
2299,89.62213731918673
2300,91.38039360200473
2301,89.85630121845413
2302,90.23817075761441
2303,90.26902984565261
2304,91.8806789697648
2305,92.3163795432607
2306,90.91396897164222
2307,90.74933840770642
2308,91.27163793054157
2309,90.66814696160915
2310,90.46232630858462
2311,91.13666854771954
2312,90.43782798370613
2313,91.0501600630421
2314,90.95596900055281
2315,90.79538872213746
2316,90.68738050088014
2317,90.01751061835265
2318,90.28367915690254
2319,89.79605126265449
2320,90.70225708021064
2321,91.02781235367137
2322,90.37022741677805
2323,91.61286991482761
2324,90.80562460958201
2325,90.76587662473011
2326,90.24950221989515
2327,90.26987781196132
2328,91.12789820660664
2329,91.16026092824261
2330,90.63657838510797
2331,90.28480855109292
2332,90.01668249110469
2333,90.23468610990723
2334,90.76420676438987
2335,91.39126081106438
2336,90.85463184226067
2337,90.75918358465697
2338,90.56154294635495
2339,90.0032918173474
2340,91.20454857238761
2341,90.3555985922914
2342,90.67250273023217
2343,90.80401288016988
2344,89.41962190911792
2345,91.02356759641502
2346,90.24005903100289
2347,89.82574131357468
2348,90.6685522251156
2349,89.9890433476468
2350,91.07945730424375
2351,90.64187878984188
2352,90.72463925820657
2353,89.58234987915736
2354,90.90529517665819
2355,90.4414374319264
2356,90.31681554679602
2357,90.51835318714234
2358,89.55851651140776
2359,90.92491406587158
2360,90.68812947254695
2361,89.67695948737101
2362,89.89998443830328
2363,91.18643109774226
2364,90.00816007299125
2365,91.2818170521094
2366,90.43854040239145
2367,89.24572437774506
2368,89.97339629870753
2369,91.34976275613647
2370,90.42500613305124
2371,90.05101231103022
2372,90.1886408598836
2373,90.80253461101925
2374,90.98088538055275
2375,91.51237298116011
2376,90.47596109451518
2377,89.69434201051918
2378,90.49076676612435
2379,90.78794057450871
2380,90.20803912651068
2381,89.64889878578721
2382,90.44945623562622
2383,90.55724427840607
2384,90.35764833463462
2385,90.60998615411165
2386,90.27706268861726
2387,90.3203264029409
2388,91.67638908355006
2389,90.72713851061715
2390,90.27839662893273
2391,90.24242220887095
2392,89.9272925338171
2393,90.65736632032734
2394,90.51932866190631
2395,89.82682172064627
2396,90.02467994223655
2397,89.63471919220146
2398,90.39109650176505
2399,90.98071818683393
2400,89.72918416982094
2401,90.76667229682596
2402,90.02348665328027
2403,90.11124492111524
2404,91.40200161136825
2405,91.21400803753872
2406,90.22749407599674
2407,90.5831969473568
2408,90.94613103766417
2409,89.66221877903003
2410,91.24403985082482
2411,91.45789086932292
2412,89.62429646809552
2413,90.00432451917294
2414,90.84652703782149
2415,90.33586766181921
2416,91.17208574040322
2417,90.40816390646847
2418,90.62360934731012
2419,89.43552278311056
2420,90.92633153907735
2421,91.42501445227913
2422,90.61777804329914
2423,90.53449540843198
2424,89.85521032522342
2425,90.85055433522878
2426,90.98436492279687
2427,90.09114602658624
2428,90.94342194148616
2429,90.2344010512974
2430,90.69024474318778
2431,89.85913044098402
2432,90.30387884177988
2433,90.40311438540462
2434,90.51093663074596
2435,90.21664594600504
2436,90.46167516709798
2437,90.72807626257381
2438,90.31678059650574
2439,90.43783058559627
2440,91.17671162668127
2441,91.39312673420673
2442,89.67091612465255
2443,90.62660862758358
2444,90.4266219266102
2445,90.54683565733315
2446,91.01895495144382
2447,90.05736773443178
2448,90.11097811760699
2449,90.12955128236592
2450,90.61395638480663
2451,89.9121769564865
2452,90.62207206319029
2453,90.30723612949191
2454,90.63200391559012
2455,91.2864416984031
2456,90.4868964531993
2457,90.82715410884298
2458,90.94684734370288
2459,90.92144449296387
2460,90.36142275079567
2461,90.68025092441063
2462,90.78440963887817
2463,89.58530564764399
2464,90.9910475340626
2465,90.9205187437372
2466,90.02844473909235
2467,90.91720747111569
2468,91.13122881920165
2469,90.5517876371808
2470,91.4906118521522
2471,91.5040005427028
2472,90.40492096048847
2473,89.69553738974057
2474,90.82178227807485
2475,90.64512898113564
2476,89.94736519560938
2477,91.05338149956155
2478,89.56707581885001
2479,91.03544885605214
2480,90.35106235185305
2481,91.36359564186591
2482,91.36498844154475
2483,89.88232195835432
2484,90.12892187283308
2485,90.91329154555692
2486,90.01153613128359
2487,90.08345829341931
2488,90.2315661419947
2489,89.3047689792694
2490,90.94894816822472
2491,90.02907463210315
2492,90.20365353647314
2493,91.40885108760567
2494,89.84705452843497
2495,90.98226974691815
2496,90.23349208397444
2497,90.34253536245711
2498,90.86538331792323
2499,90.60413162049383
2500,90.97008366625796
2501,90.94086505979146
2502,90.49690672967735
2503,90.02501329563692
2504,90.4485279075412
2505,90.20884353839436
2506,91.66040874762528
2507,91.19040024793345
2508,89.754805260907
2509,89.39974574814906
2510,90.84724100921643
2511,90.70286729390857
2512,90.97301480926616
2513,90.40638031033353
2514,90.29518106989435
2515,91.25128727360652
2516,90.7625505370889
2517,89.42750073920473
2518,90.51314615638854
2519,90.61770462245887
2520,90.5001164989185
2521,91.850352624774
2522,90.65387903968576
2523,90.39209501199818
2524,91.16915879955766
2525,90.34492968946226
2526,90.34666474542759
2527,91.11478349914135
2528,91.28631790920491
2529,89.53714491888276
2530,90.79184848277224
2531,89.8781362391699
2532,90.6138819914097
2533,89.96412692789146
2534,90.32621748640851
2535,91.40835812349746
2536,90.72983573644323
2537,90.78691128604278
2538,89.79107540771186
2539,90.51562573357612
2540,90.20568610022373
2541,90.2645981077082
2542,90.5886488355165
2543,90.52588414881417
2544,91.80134489600403
2545,90.53098829858054
2546,90.08933337388144
2547,90.00134837635639
2548,90.76663336712258
2549,91.37392098362422
2550,89.5742527735296
2551,89.63842764594986
2552,91.43143455415814
2553,90.83990146756696
2554,90.56494159362087
2555,90.64749012443417
2556,88.75330907153761
2557,90.54586134954504
2558,90.90289198511891
2559,90.60613123377621
2560,89.71768042456722
2561,90.38691366939693
2562,89.7333264214941
2563,91.09255900638266
2564,90.0113489585766
2565,90.1815122535804
2566,90.39506480232033
2567,91.33284922509272
2568,91.04398052545723
2569,90.42030100942678
2570,90.40483368680383
2571,89.73572700570453
2572,90.56799483532502
2573,90.12648056683659
2574,91.8073895860436
2575,90.20100628496621
2576,91.3969882254559
2577,91.12480991180394
2578,90.68589271886572
2579,91.37917221330491
2580,90.57334153900982
2581,90.70113784488174
2582,91.02559507860623
2583,91.3690127984174
2584,90.9241435430025
2585,90.31725348998157
2586,89.32004319905087
2587,90.89532703253222
2588,90.07991969352749
2589,90.58092864433385
2590,91.09416422916499
2591,90.33594154315924
2592,90.57157402893633
2593,90.36211202016858
2594,90.95599992022882
2595,89.6924386120808
2596,90.05861893749783
2597,90.50688756412946
2598,91.30978775207811
2599,90.03395238069919
2600,89.84550284724126
2601,90.41778399742098
2602,90.6451261262349
2603,89.70703577751016
2604,90.08704883028182
2605,90.45482799277076
2606,90.03795578955794
2607,89.13717910149549
2608,90.93737193243528
2609,91.21614837578723
2610,90.53127896152542
2611,89.68507817849967
2612,90.70420596485314
2613,90.42193157624104
2614,90.72726195280624
2615,90.56628242935459
2616,89.74712296652527
2617,90.52643051934979
2618,90.70280424052575
2619,91.31186253018319
2620,90.48127263059006
2621,90.82575789952662
2622,90.46205294058147
2623,90.84006083868408
2624,90.53696416185394
2625,89.9260201780082
2626,91.07604940598664
2627,91.20343719518145
2628,90.54486987855701
2629,90.34706924823486
2630,90.65229783811208
2631,90.43960345039207
2632,90.44693269366273
2633,90.96514154081383
2634,91.36489853277796
2635,90.5192283294539
2636,90.3421527869157
2637,90.88687532192321
2638,89.74985409750524
2639,90.4676352061298
2640,91.49681850461513
2641,89.99425602992447
2642,90.24832161439681
2643,90.26766453851288
2644,89.9722815248541
2645,90.29877174464154
2646,89.92537664146013
2647,89.92585956290611
2648,90.18192325658366
2649,91.06898432580317
2650,90.40650267675021
2651,91.36330172440688
2652,91.01651047960085
2653,91.14089027658649
2654,89.9980492949887
2655,91.20254299432119
2656,89.98891696435615
2657,90.66162474249369
2658,90.55584521578503
2659,91.08678032555389
2660,89.776054935307
2661,90.43541310579778
2662,90.84616991597277
2663,89.64551994912355
2664,90.57511047490381
2665,89.81688826609322
2666,90.98382309292558
2667,89.96233011717933
2668,90.67320476955665
2669,90.47459755289468
2670,89.8239280796696
2671,90.71383284129509
2672,90.7644657980527
2673,90.30296344497451
2674,89.82627036355369
2675,89.71939934167743
2676,90.8269801984354
2677,89.63278344291274
2678,90.46362502533142
2679,90.07851396611039
2680,91.157637107433
2681,90.21055370734365
2682,90.36864531959293
2683,90.64748682006478
2684,90.74669411693905
2685,90.5319749019817
2686,90.85805792858467
2687,89.71779500399909
2688,90.43894343538324
2689,90.53631064304469
2690,90.41540134007569
2691,90.64270470457303
2692,90.39115388360904
2693,90.57832349334352
2694,90.45077885468929
2695,91.05339398985222
2696,91.47545139025496
2697,89.9306268397659
2698,90.84694169463211
2699,91.20907064168048
2700,90.71874742131664
2701,90.92632492367804
2702,91.44313517384333
2703,90.95639187626885
2704,90.6929583101908
2705,91.11659253250417
2706,90.37381443149043
2707,90.45805840158376
2708,90.41289209852962
2709,91.77742098382664
2710,89.85143708757597
2711,91.24855345195377
2712,90.84602296172251
2713,89.62984524999241
2714,90.84051576239581
2715,89.27891889670111
2716,91.8716256735683
2717,91.23560088499067
2718,90.3219706696153
2719,90.98715947473114
2720,91.90301628248038
2721,90.41153509421076
2722,89.84859239684094
2723,91.35403644029445
2724,91.79990351036983
2725,90.38450657810151
2726,90.77318161911032
2727,90.9754095042237
2728,90.42553920607008
2729,90.2417352278133
2730,91.13277200748418
2731,91.36140643418855
2732,90.58323621261346
2733,90.16637524082633
2734,91.95883471136305
2735,90.65768531313932
2736,90.43622251509512
2737,90.40302237005737
2738,91.33512729241754
2739,91.2854759165901
2740,90.83924360457345
2741,90.81558658034292
2742,90.26430860554296
2743,90.8900793220858
2744,89.48759997969432
2745,90.3319594993305
2746,90.50155928704122
2747,89.53358095164808
2748,91.06844244277313
2749,90.16163037155488
2750,91.50783996548776
2751,91.10431369820482
2752,90.16309977131155
2753,90.70146747373285
2754,90.23458315611364
2755,90.31975844094171
2756,90.73994228484567
2757,89.87539953056792
2758,89.80023538487093
2759,90.90595514257454
2760,90.59294571886991
2761,90.32672828359695
2762,90.80371537510182
2763,89.97957974015426
2764,90.75920493437793
2765,90.81935327588786
2766,90.76349681106173
2767,90.69216701019795
2768,89.90045503826168
2769,90.5253986895448
2770,90.910596244583
2771,89.76478968658724
2772,90.67107561764423
2773,89.82516861915735
2774,90.15918694665514
2775,89.98466829261822
2776,90.52822370442776
2777,90.1767560702055
2778,90.02364302868803
2779,90.87629643970625
2780,91.03498867327316
2781,90.46001620975399
2782,90.0455385455206
2783,90.117723316278
2784,89.89557171812717
2785,90.6298078539523
2786,89.75774021827542
2787,89.72085147768064
2788,90.90003522874711
2789,90.57128985962126
2790,90.38014802130506
2791,90.89700169570195
2792,90.33353483093872
2793,89.97334064238296
2794,90.56508679995517
2795,89.94320643152983
2796,91.26513417821727
2797,89.4501214196107
2798,90.37135279764124
2799,90.48964683240177
2800,90.64401002869646
2801,91.52340935158253
2802,90.47029934135372
2803,89.89631132339166
2804,90.78021615072795
2805,89.72016706334814
2806,90.69812577121671
2807,89.79147102523947
2808,91.24847570298584
2809,90.24417430480915
2810,90.24534102438643
2811,90.63517652061739
2812,91.32233583566126
2813,90.18619978236207
2814,91.16886495366951
2815,90.76583206860627
2816,90.78647173881392
2817,90.39347413697465
2818,90.77480586631289
2819,89.16844080022648
2820,90.46455958006838
2821,90.88943742314132
2822,90.16281614856756
2823,89.91842672530693
2824,90.25051094963474
2825,91.22389027279355
2826,91.10385776642086
2827,90.58810397075914
2828,91.13485362197268
2829,90.26087962134184
2830,89.50961720499643
2831,89.97318782220769
2832,90.99067039451735
2833,90.1873568325116
2834,90.44729196894703
2835,90.24664249770079
2836,91.14180187040006
2837,90.84995617521318
2838,91.41417463449655
2839,90.25491117115214
2840,90.88571142231272
2841,90.1353069001619
2842,91.20278452840967
2843,90.01783683896625
2844,90.85373466487147
2845,90.09247880506275
2846,91.27432031590673
2847,89.90906259819481
2848,90.47490559698204
2849,90.67795981035677
2850,90.1336682603106
2851,91.44841622497603
2852,90.09402056342665
2853,90.6282922316004
2854,90.98691210381314
2855,89.8117843478612
2856,90.06585755227916
2857,90.1224659827299
2858,90.95239455502062
2859,90.57020150246335
2860,90.58395683159333
2861,90.79584911783182
2862,90.50400455577896
2863,90.59558211596053
2864,90.84791884732059
2865,90.47068163779747
2866,90.30847345287017
2867,89.63052109552248
2868,90.63222771256407
2869,90.87056714049208
2870,90.0268171687104
2871,90.92227982411575
2872,89.6695433712594
2873,90.34955318543439
2874,90.4613659032795
2875,90.25685229774854
2876,90.09797192927023
2877,90.2085017567592
2878,90.51146459086539
2879,90.93285079008353
2880,89.398597260013
2881,89.26014317122782
2882,90.18436430107693
2883,90.47272824508119
2884,88.97250958295041
2885,90.45759280275584
2886,90.25583372280403
2887,90.9103762931526
2888,90.7989930453428
2889,90.58652235788445
2890,90.87072320431412
2891,89.31831048825933
2892,90.94053030449665
2893,90.50865750202198
2894,90.6199803277001
2895,92.61314687482006
2896,89.3149449438284
2897,91.60081763187382
2898,90.48981997991149
2899,90.433552989944
2900,90.45013052248655
2901,90.78387139037702
2902,90.01426373677657
2903,90.5065231828388
2904,89.53137366118926
2905,90.5130158428773
2906,90.46198404306745
2907,90.99716599091738
2908,90.48258175643869
2909,91.01804103026234
2910,89.81519325497987
2911,90.66125046169357
2912,89.92629789399606
2913,90.83058008213415
2914,90.71516703785012
2915,91.13330730640777
2916,90.33165430475269
2917,91.03708918716003
2918,90.95624746983805
2919,91.09986981377541
2920,90.19134634372288
2921,90.66383768173536
2922,90.39531802972286
2923,90.35415862478632
2924,90.57521270525159
2925,90.51138276872986
2926,90.50185841869877
2927,90.6529458819861
2928,91.33418482472624
2929,90.67883668298347
2930,91.10593803338277
2931,90.59102324504289
2932,89.68773888348974
2933,90.83225349788066
2934,91.47418301232096
2935,91.13996796256565
2936,90.16496653228637
2937,90.44014162562351
2938,90.08792973181167
2939,90.39163542530751
2940,90.8893734023352
2941,90.2855289858723
2942,90.3734237340713
2943,90.29323974944069
2944,90.45700975143475
2945,90.0246106163188
2946,90.36774980637608
2947,89.2970398720137
2948,90.2109053694895
2949,89.43141117094497
2950,90.96076773993126
2951,90.71591906167833
2952,90.56755123187386
2953,91.96021356863488
2954,90.14509882521673
2955,91.23530351979478
2956,90.8334409787686
2957,90.37113967737918
2958,91.122259360672
2959,90.17138748979463
2960,89.99331060745057
2961,90.1839042728855
2962,90.51112525513332
2963,89.64978422259608
2964,91.12260545097988
2965,90.43140700059934
2966,90.67743948427999
2967,90.29253333779933
2968,89.18440390223304
2969,90.41390555124752
2970,89.63635621971684
2971,91.05780586303854
2972,89.93982107428225
2973,91.35845971290277
2974,90.90669559783542
2975,90.27892655614085
2976,91.15189301591323
2977,90.3524641774755
2978,91.09525885819798
2979,90.60926004090392
2980,90.77866936540362
2981,91.21127724560668
2982,90.62693499674036
2983,90.37818845103955
2984,89.80725453511684
2985,89.99192886045272
2986,91.04438932193541
2987,90.33544753193031
2988,89.56145520882642
2989,92.18081587544974
2990,91.47011392632713
2991,90.7404475032712
2992,90.70766843924308
2993,90.57378126210784
2994,89.97319511290219
2995,90.43481000432548
2996,90.55708301746675
2997,90.11414188913747
2998,90.83547247845607
2999,90.05775999244295
3000,89.72406343029279
3001,90.04599179384927
3002,90.55334305275971
3003,91.77240441533692
3004,90.54149282736574
3005,90.36714926432155
3006,91.19812592496201
3007,89.57163939967984
3008,90.84329992377901
3009,90.35671219942047
3010,91.04739234160392
3011,91.30695497804648
3012,89.72902788051826
3013,90.07944232268669
3014,90.25857908432205
3015,90.91583457089448
3016,89.45288621942636
3017,89.34996150407144
3018,90.35098162500704
3019,90.45687922304418
3020,91.34797445589622
3021,90.41902013695639
3022,90.21075111828827
3023,91.64024970320487
3024,89.54592346935209
3025,90.3303643634534
3026,90.4776617317054
3027,90.7368220418525
3028,90.12827221354011
3029,90.51332091777415
3030,88.86648369946909
3031,90.20289324252701
3032,91.14040630260477
3033,90.07033424870976
3034,90.6232279309167
3035,90.80949844458618
3036,90.1691630314993
3037,90.94767368177342
3038,90.05854711340999
3039,90.14988976257447
3040,90.70578934068573
3041,90.7310976953297
3042,90.19780791884644
3043,90.74900532245255
3044,91.07081328091871
3045,89.49362091099998
3046,91.1789895741994
3047,90.47621422804663
3048,90.55127431835437
3049,91.16511192197193
3050,89.98805679197612
3051,90.0062957903474
3052,90.15566081859431
3053,90.33533886155007
3054,91.6168478225307
3055,90.23203022149168
3056,90.02610330100947
3057,91.27405812303395
3058,90.18138947033113
3059,90.32309545380107
3060,90.7403023687839
3061,90.32037424823702
3062,90.52544052385716
3063,90.28067736948121
3064,89.6958303729349
3065,91.59557977810395
3066,91.3666328294824
3067,90.40604302971973
3068,90.71747980388106
3069,90.53224324535181
3070,90.02276827747794
3071,91.68550551492437
3072,90.51774678448854
3073,91.36919493842944
3074,90.11955842666784
3075,91.24518052302352
3076,90.6102697327927
3077,90.6362693119426
3078,90.68871507550912
3079,90.00331699393095
3080,91.03646081487878
3081,90.6958608905321
3082,89.53143344507158
3083,89.80673515332035
3084,90.40245467192457
3085,90.51791262469277
3086,90.28130575090987
3087,91.21774663030962
3088,89.4391964434064
3089,90.49240167163917
3090,89.44332713778239
3091,90.86691732011828
3092,90.59434448496656
3093,90.7785952119018
3094,90.50603788444059
3095,90.79951494537669
3096,90.71808349449525
3097,90.58602257748795
3098,90.32558509444569
3099,90.81495351075513
3100,90.33013230656343
3101,91.21574551338844
3102,91.45023290131613
3103,90.66787628256284
3104,89.95116316812172
3105,90.62807342039123
3106,89.45772897125745
3107,90.60546398332417
3108,90.7018813570981
3109,89.32445690617027
3110,89.98456738187082
3111,90.59157974989766
3112,90.61655390848401
3113,89.5089525207749
3114,91.2036238370254
3115,90.57469178575806
3116,90.4603391206565
3117,89.87057944866451
3118,90.98613751193831
3119,91.12869219631713
3120,89.88812359106603
3121,90.20589739514656
3122,90.652676818758
3123,89.98662410797499
3124,90.39973762894084
3125,90.89638623893619
3126,89.25899631494747
3127,91.69793023260019
3128,90.34312955283467
3129,89.8787117401409
3130,90.63112607837544
3131,90.57568118478974
3132,89.93169811962954
3133,91.24100696039952
3134,90.4398883300438
3135,90.52719268290201
3136,90.97282548576263
3137,90.30808356997575
3138,90.50383260595491
3139,90.30011237018961
3140,91.12399374344476
3141,89.35591795352342
3142,90.05507674089237
3143,90.24740692215603
3144,90.9551296717482
3145,91.08720070436023
3146,90.16350392002882
3147,90.51157586739066
3148,90.60302843540296
3149,90.20303138848381
3150,90.89583117134742
3151,90.26960675108693
3152,89.17680462648872
3153,90.73622749839066
3154,89.79051773113899
3155,89.42111068019811
3156,90.13416075208451
3157,90.44377333372485
3158,90.94437561498746
3159,90.5605558098147
3160,90.03098580606282
3161,91.05963956690975
3162,90.08406463059853
3163,89.99152156966107
3164,89.74886590923012
3165,89.3338578096718
3166,90.50487477261869
3167,90.31736440173867
3168,90.46680710766766
3169,90.46816814089428
3170,89.8557239642824
3171,90.79977818531665
3172,89.7983643588654
3173,90.510629921595
3174,89.76900101388695
3175,89.83113003531814
3176,90.56233349484052
3177,90.22560889329002
3178,90.75438289194595
3179,90.96234120315778
3180,91.69704813187948
3181,90.62854314735591
3182,90.53164723997358
3183,90.13813518247672
3184,89.77641569952432
3185,91.10545392226558
3186,89.99581007479468
3187,91.52392348270246
3188,90.76176090791064
3189,91.45899982620926
3190,90.2234926725194
3191,90.48697411657332
3192,91.81607308412387
3193,90.72990733125974
3194,89.41820003432295
3195,89.27474238927589
3196,90.48461267052973
3197,89.58855257202282
3198,91.12388174100177
3199,91.08654438820372
3200,90.75701519092274
3201,90.7056534705107
3202,90.30155705401019
3203,91.3545761392724
3204,90.06292149340436
3205,90.1097056505153
3206,90.15301432818708
3207,91.13099494322634
3208,90.63189722481462
3209,90.53865779824238
3210,91.3320973384768
3211,90.01496322437104
3212,91.22578498939889
3213,90.97137579337485
3214,90.71362870581632
3215,91.83733883000066
3216,90.02909998526943
3217,90.35922517416058
3218,90.16333615905222
3219,91.20450422366541
3220,89.92119398124417
3221,91.40077214392142
3222,90.99253661359701
3223,91.08647835460893
3224,90.86522795544424
3225,90.05722593616876
3226,89.88559097593249
3227,91.55938635516439
3228,90.63048718380462
3229,90.19360164037494
3230,90.13239688160834
3231,89.49389644359529
3232,89.54342251385543
3233,91.15831437072045
3234,89.99102455352634
3235,90.52257460574607
3236,90.76739775102114
3237,90.28865121613984
3238,90.6228899724096
3239,90.8620121863755
3240,90.58302275352372
3241,91.66872977379741
3242,89.92869338525661
3243,90.96406079842298
3244,90.43355618698892
3245,90.88250455820582
3246,90.28655020125
3247,89.73389889796952
3248,90.93343611714751
3249,89.23055313203338
3250,90.3373881126515
3251,91.14770532954016
3252,90.63501264780953
3253,91.20663016932
3254,90.98563174908205
3255,90.62341158370208
3256,89.87391085366646
3257,90.32842516241531
3258,90.70405685814852
3259,91.24084434144333
3260,90.09576863892264
3261,90.80489425707736
3262,89.95675108011781
3263,91.46079637550487
3264,90.98007098991947
3265,91.64125249847474
3266,89.92079532033684
3267,90.26568237763384
3268,91.09099026889216
3269,91.27790134002952
3270,90.0949042582136
3271,89.99662749192163
3272,91.21177959813433
3273,90.72505008480964
3274,90.13831592111681
3275,91.15686859463064
3276,90.7770039382012
3277,90.8361788769864
3278,90.37486825745385
3279,91.12937134121591
3280,90.01528287099619
3281,90.51829386083993
3282,90.02945756227072
3283,90.6457616800188
3284,89.99858296630272
3285,91.80611147506474
3286,90.44767015909412
3287,90.91376673986406
3288,90.22981631063381
3289,90.56658522921482
3290,91.46879543843731
3291,89.33142852489362
3292,90.94479563707685
3293,90.21212093294581
3294,90.49432569366255
3295,90.59069578630907
3296,91.18498744669844
3297,90.24550759280615
3298,90.03297202235926
3299,91.17209391285898
3300,90.27738252073985
3301,90.18483848834812
3302,90.61796953712187
3303,89.90122893391944
3304,90.69904879935392
3305,90.91630167996117
3306,90.87656973221955
3307,90.62319405339127
3308,91.17650298573317
3309,90.4285114019094
3310,89.74678868829068
3311,90.74361968663499
3312,92.10955492808655
3313,90.4449200358071
3314,90.05506756949401
3315,90.32514211389298
3316,90.26052029483179
3317,89.8080783667035
3318,91.07799352432183
3319,91.84156750522102
3320,90.55565038669619
3321,89.7720183304172
3322,89.54726369571354
3323,90.46479956910235
3324,91.21896469130805
3325,90.70547922357358
3326,90.08993754184446
3327,89.94858796367855
3328,90.24777872212681
3329,90.71866139720903
3330,91.98995110483432
3331,89.47612008560967
3332,91.49791121236564
3333,91.01473466822922
3334,91.94062425434569
3335,89.91763840685049
3336,89.98956997493632
3337,90.10820580918829
3338,91.10235176541735
3339,91.75512090494065
3340,91.17689101488541
3341,90.31718727262071
3342,90.0598073144726
3343,91.0188749888642
3344,89.9939975708026
3345,91.36011391499886
3346,90.21055959691469
3347,91.78419474205828
3348,91.084433573683
3349,90.21969350491932
3350,90.05574946723178
3351,90.28721314998084
3352,90.73099384275197
3353,90.42719435044376
3354,90.05048455275036
3355,90.39750521241305
3356,90.54042140380172
3357,89.88975828462716
3358,90.75214419608227
3359,89.65336663655111
3360,89.72398194533324
3361,89.54159254101391
3362,89.6331538154253
3363,89.98452459708356
3364,90.11861793453609
3365,91.33422772479226
3366,89.97728125710042
3367,90.37952363722957
3368,90.4605021128112
3369,90.42832095570053
3370,91.0782900312865
3371,89.56018705693734
3372,90.91789169759575
3373,91.36463806872403
3374,89.51121580173151
3375,90.59555687250096
3376,90.21263644955688
3377,90.28089336400986
3378,90.80782973447923
3379,90.06663354907393
3380,91.3405046768017
3381,90.97935229645911
3382,90.55633938771103
3383,90.73020020734954
3384,90.7911720106744
3385,90.15690635242548
3386,90.00602757925438
3387,90.62381809886472
3388,91.34512476050423
3389,90.60680051495247
3390,89.499519845824
3391,91.18093434273081
3392,90.80368441193964
3393,90.40150925393743
3394,91.73398483510246
3395,89.95039652482868
3396,90.29972966643778
3397,91.60350324688675
3398,91.40621473756858
3399,90.43795672432407
3400,90.66896799941497
3401,90.93514765543023
3402,90.85963771791096
3403,90.28771322137352
3404,90.64054713067083
3405,88.9937134149532
3406,90.44837288778345
3407,90.35019096602177
3408,90.83524019498238
3409,91.31714175016243
3410,89.87464796841611
3411,90.24316002953302
3412,91.5199315154004
3413,90.4734936389849
3414,90.25049383771801
3415,90.36542475843939
3416,91.26067541553343
3417,90.64347574565146
3418,90.16771164197783
3419,90.28972081540283
3420,90.60011688061148
3421,90.59054605926661
3422,90.92494167587446
3423,90.84521810023588
3424,89.35121702887236
3425,91.11616040802727
3426,90.41277798727904
3427,90.7436615596699
3428,90.97926217913061
3429,90.99271496528313
3430,90.96009886464569
3431,91.24989968733942
3432,90.84629022220659
3433,90.77784538784339
3434,91.72894695728428
3435,90.75270421915016
3436,90.82671000033461
3437,89.64518287132299
3438,89.8707655220856
3439,90.80720985206868
3440,90.43109092418631
3441,89.9607350693859
3442,90.2695346234898
3443,91.1451382898187
3444,90.61642830684374
3445,90.12400078495962
3446,91.63142577866249
3447,90.07122640167319
3448,89.92807649852229
3449,90.22527489442629
3450,90.25841366284413
3451,89.77716686268109
3452,90.04873405484429
3453,90.6539363423241
3454,88.82533482855926
3455,91.70097092732382
3456,91.32426200286747
3457,90.14619433645773
3458,90.50388222848704
3459,90.13487485740768
3460,90.9728536605729
3461,91.39303272576923
3462,90.75115293810363
3463,90.68765680856117
3464,90.55773029567592
3465,90.03354280629385
3466,89.97937491389197
3467,90.6083377192402
3468,90.30392865289004
3469,90.54521123578215
3470,90.58617479540138
3471,90.03294428465227
3472,90.12416666210841
3473,89.90524610619438
3474,89.7462127589217
3475,89.60880517270245
3476,90.82564906474812
3477,89.77580293994713
3478,90.8782156795021
3479,91.00455247843017
3480,90.43594428155988
3481,89.59505103579706
3482,90.71871120810722
3483,90.22370164013857
3484,89.92057553143086
3485,90.351684468344
3486,90.89070782672846
3487,90.95855568733735
3488,89.88775631989179
3489,89.9233001939615
3490,89.97678979618068
3491,90.66378943564209
3492,90.7000577869041
3493,89.98115114452972
3494,90.92740582827265
3495,91.47609245024593
3496,91.07083276814716
3497,90.80172046604906
3498,90.23668290159577
3499,90.22790701726238
3500,91.08818548437142
3501,90.26641360611222
3502,90.26134705088208
3503,90.32940240858004
3504,90.08504355099798
3505,89.50072096674063
3506,90.7874779106248
3507,90.64795374897366
3508,91.19310746278089
3509,90.2476307437486
3510,91.49348708080505
3511,89.81772271602061
3512,91.16409405851441
3513,89.65285648913928
3514,90.90971976070487
3515,90.38960062588035
3516,90.23444507455388
3517,90.65507315587648
3518,91.19632837899029
